"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"10 months ago","Gilaaaa kerennn bangetttt inj film, berharap ada versi Indonesia yg jadi inspektur raguel wulan Guritno fix no debat","0","@faujandunia","false","false","false","false","","false",""
"5 months ago","Nonton Breaking Bad gak lu","0","@BhadraLori","true","false","false","false","","false",""
"10 months ago","Wish this show doesnt end🥺 if i were to make a wish i would go back  the time and watch from the beginning😊","0","@akumjamir8197","false","false","false","false","","false",""
"9 months ago","proffesor is mindblowing❤😮","0","@bajiisa","false","false","false","false","","false",""
"9 months ago","This show reminds me of GTA 5","0","@user-hz2ew8mp6u","false","false","false","false","","false",""
"9 months ago","Why This series will end broo 🥺🥺","0","@anmolvats544","false","false","false","false","","false",""
"9 months ago","Gff Dr u","0","@apellesmorales3346","false","false","false","false","","false",""
"9 months ago","I'm gandia...","0","@bankimdeka8739","false","false","false","false","","false",""
"9 months ago","What is that melody they're referencing in the background ?- I remember something faster paced, perhaps a pub song or national of some kind (I know those genres don't really mix)","0","@JoeGrimer","false","false","false","false","","false",""
"9 months ago","It's the song ""bella ciao"" but I don't know what version","1","@irene9805","true","false","false","false","","false",""
"9 months ago (edited)","thanks!  @irene9805 ","0","@JoeGrimer","true","false","false","false","","false",""
"9 months ago","Feeling sad after the series ended.. Requesting creator for season 6..not the spin off please..","0","@manoranjanray8181","false","false","false","false","","false",""
"9 months ago","Masterpiece web series aajtak asi web series nahi mili love you","0","@rajekumar4163","false","false","false","false","","false",""
"6 months ago","Perfect for people with low IQ! Not for me.","0","@Suraj-fv6jv","false","false","false","false","","false",""
"6 months ago","Aprom enae pundaiku indha vd ku vandhae 🤡","0","@calledcookie1468","true","false","false","false","","false",""
"6 months ago (edited)","It is one of the best tv shows I have ever watched...  I just love money heist 😇😍 I love professor, such a intelligent person he is!!","0","@HappyCravingbyNawar","false","false","false","false","","false",""
"7 months ago","I dont know what peoples likes in this. After 4 episodes i stopped watching it. What is the benefit of training for months when everyone is going against. And this is so fake on some incidents. I can say that nowdays peoples are not having thier choice to watch. They can watch a garbage to see rating only. 💩  story","0","@harpreetsinghnagi","false","false","false","false","","false",""
"5 months ago","Is your opinion okay,","1","@reinaalushi1375","true","false","false","false","","false",""
"7 months ago","Real nub is Tokyo","0","@CompetitiveTricks-Tips","false","false","false","false","","false",""
"7 months ago","❤❤❤❤❤❤❤❤❤","0","@bibekmalakar3607","false","false","false","false","","false",""
"7 months ago","ਹੂਕ ਉਸ ਨਾਲ ਕੁੰਡੀ ਲਗਾ ਦਿੱਤੀ","0","@R.ASji90","false","false","false","false","","false",""
"8 months ago","I just got the chills","0","@cibsauthorjenniferhyde","false","false","false","false","","false",""
"8 months ago","Movie is very good but Tokyo character is very mad , i dont like Tokyo. She is very mad","0","@Investment_plan0","false","false","false","false","","false",""
"8 months ago","so supper supper","0","@ganeshparjapt1731","false","false","false","false","","false",""
"8 months ago","Need more series","0","@jessewatts3109","false","false","false","false","","false",""
"4 months ago","Money heist season 6 will he come or not . Please tell me 😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢🫣🫣🫣🫣🫣🫣🙄🙄🙄🫣🫣","0","@SIDHUcubes","false","false","false","false","","false",""
"4 months ago","Very much enjoyed the first part of the Heist,  when they went for the gold, that part was crap, very unbelievable , the ex special forces bodyguard was so BS it was frustrating.","0","@TimAsquith","false","false","false","false","","false",""
"4 months ago","Is this movie available in Hindi language on Netflix ?","0","@speechlessfeelings71","false","false","false","false","","false",""
"4 months ago","There are copies on the internet with different languages, including Hindi.","1","@Inquiringmind0","true","false","false","false","","false",""
"3 months ago (edited)"," @Inquiringmind0  🙏🙂 Thank you for telling but I have watched this series completely. It is a very amazing web series available in Hindi on Netflix.","1","@speechlessfeelings71","true","false","false","false","","false",""
"4 months ago","""STARRING"" JUDEAN SPANIARDS 😂","0","@MicheleDickson-tt2ug","false","false","false","false","","false",""
"4 months ago","Please return back🙏🏻🙏🏻 money heist i love all actors parsonaly Proffesar 😢😢","0","@SukhpalSingh-qb7rd","false","false","false","false","","false",""
"4 months ago","Bahut hi Kamal movie hai sab dakho bahut zaida Kamal hai","0","@babyjaan3191","false","false","false","false","","false",""
"5 months ago","The entire part 1, I had strong urge to slap both Arturo and Alison.","0","@riyahayden4292","false","false","false","false","","false",""
"4 months ago","I hate Arturo too","1","@gustavofelix9411","true","false","false","false","","false",""
"4 months ago","Arturo was the worst. I kept on thinking why on earth would they let this worm constantly mess everything up. They should have just ended him or if they really cared about not ending anyone, they should have just tossed him out like a bad fish. They could have saved themselves a lot of frustration. All he did was cause problems for everyone.","0","@Inquiringmind0","true","false","false","false","","false",""
"5 months ago","Please try to make new money heist 🙏","0","@vijaypatel4704","false","false","false","false","","false",""
"5 months ago","I wish i could turn back the time and forget about this series... so I can go back and feel the roller coaster of emotion again. Damn its a masterpiece... sure we can rewatch it again but the feeling from watching it the first time isnt the same.","0","@eh4010","false","false","false","false","","false",""
"5 months ago","I love Parkour😊","0","@DeepjyotiPegu-jq2dr","false","false","false","false","","false",""
"5 months ago","A Masterpiece series that i ever watched no joke","0","@chizuruichinose4330","false","false","false","false","","false",""
"5 months ago","Professor & team must come back as soon as possible with new game & it should not be end","0","@aminbajwa8403","false","false","false","false","","false",""
"5 months ago","Can someone name other series like this beautiful other than prison break","0","@SalmanKhan-ve5il","false","false","false","false","","false",""
"5 months ago (edited)","Elite, locked up (both from Spain and some actors are from money heist)","0","@julliennep3942","true","false","false","false","","false",""
"2 months ago","Anyway how much you are clever and smart but you can not beat nawaz Sharif in looting","0","@numanabdullah9977","false","false","false","false","","false",""
"2 months ago","Bhai aap ko dinar currency rakhna tha euro kyu rakha euros Kam hai","0","@targ3t833","false","false","false","false","","false",""
"3 months ago","🎉😅🎉😅🎉🎉","0","@SabrinaStancic","false","false","false","false","","false",""
"3 months ago","🎉😅🎉😅🎉🎉","0","@SabrinaStancic","false","false","false","false","","false",""
"3 months ago","🎉😅🎉😅🎉🎉","0","@SabrinaStancic","false","false","false","false","","false",""
"3 months ago","🎉😊🎉😅🎉","0","@SabrinaStancic","false","false","false","false","","false",""
"3 months ago","❤","0","@fazalbari1494","false","false","false","false","","false",""
"3 months ago","Did Anonymous do some rocks? They look Amped.","0","@DefileOdds","false","false","false","false","","false",""
